Picked up JAVA_TOOL_OPTIONS: -Xmx2g
Opening log file:  /tmp/java.log.57051

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 2 (9.13.0.2105380) 64-bit (glnxa64)
                              October 26, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'local' profile ...
Connected to the parallel pool (number of workers: 32).
Loaded 446 seeds from grids/seeds/individual/y2023.mat
	scoring all of them using MC
	MCS total time 14.0 m + evolution total time 2.0 d = 2.0 d
	MCS runs 446 (1.0 m each) --> evolution runs 352 (4.0 h each)

seed 265 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 8, score 72
seed 265 | gen   34 (2.1K grids scored in 9.7 m) | maps{1} | new champion: max wsl 10, nw 18, score 137
seed 236 | gen   34 (5.6K grids scored in 2.7 h) | maps{1} | new champion: max wsl 10, nw 10, score 172
seed 220 | gen    2 (74 grids scored in 2.4 m) | maps{1} | new champion: max wsl 11, nw 15, score 152
seed 232 | gen    6 (237 grids scored in 7.0 m) | maps{1} | new champion: max wsl 13, nw 13, score 132
seed 199 | gen   14 (422 grids scored in 5.9 m) | maps{1} | new champion: max wsl 13, nw 13, score 103
seed 265 | gen   35 (2.3K grids scored in 10.6 m) | maps{1} | new champion: max wsl 8, nw 18, score 142
seed 208 | gen    6 (381 grids scored in 9.6 m) | maps{1} | new champion: max wsl 11, nw 16, score 130
seed 199 | gen   15 (470 grids scored in 7.5 m) | maps{1} | new champion: max wsl 13, nw 13, score 108
seed 265 | gen   36 (2.4K grids scored in 12.1 m) | maps{1} | new champion: max wsl 8, nw 18, score 148
seed 196 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 6, score 70
seed 236 | gen   35 (5.8K grids scored in 2.8 h) | maps{1} | new champion: max wsl 10, nw 10, score 173
seed 232 | gen    7 (344 grids scored in 10.1 m) | maps{1} | new champion: max wsl 13, nw 13, score 133
seed 193 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 9, score 69
seed 265 | gen   37 (2.6K grids scored in 13.7 m) | maps{1} | new champion: max wsl 8, nw 17, score 155
seed 196 | gen    4 (26 grids scored in 41.9 s) | maps{1} | new champion: max wsl 9, nw 14, score 137
seed 262 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 72
seed 199 | gen   16 (532 grids scored in 9.6 m) | maps{1} | new champion: max wsl 13, nw 13, score 129
seed 196 | gen    5 (96 grids scored in 1.5 m) | maps{1} | new champion: max wsl 9, nw 13, score 146
seed 208 | gen    7 (542 grids scored in 13.2 m) | maps{1} | new champion: max wsl 10, nw 13, score 137
seed 232 | gen    8 (450 grids scored in 12.9 m) | maps{1} | new champion: max wsl 13, nw 13, score 135
seed 196 | gen    6 (189 grids scored in 3.4 m) | maps{1} | new champion: max wsl 9, nw 14, score 147
seed 280 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 72
seed 265 | gen   39 (2.9K grids scored in 17.5 m) | maps{1} | new champion: max wsl 8, nw 17, score 157
seed 206 | gen   21 (2.7K grids scored in 3.9 h) | maps{1} | new champion: max wsl 10, nw 12, score 148
seed 199 | gen   17 (645 grids scored in 13.6 m) | maps{1} | new champion: max wsl 13, nw 14, score 130
seed 196 | gen    7 (284 grids scored in 5.3 m) | maps{1} | new champion: max wsl 9, nw 14, score 148
seed 211 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 71
seed 211 | gen   72 (8.4K grids scored in 39.7 m) | maps{1} | new champion: max wsl 11, nw 15, score 80
seed 211 | gen   73 (8.5K grids scored in 40.5 m) | maps{1} | new champion: max wsl 11, nw 15, score 132
seed 232 | gen    9 (585 grids scored in 16.5 m) | maps{1} | new champion: max wsl 10, nw 15, score 137
seed 223 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 11, score 62
seed 223 | gen    1 (2 grids scored in 3.7 s) | maps{1} | new champion: max wsl 13, nw 16, score 83
seed 202 | gen   10 (878 grids scored in 25.5 m) | maps{1} | new champion: max wsl 11, nw 18, score 146
seed 196 | gen    8 (396 grids scored in 7.4 m) | maps{1} | new champion: max wsl 13, nw 12, score 155
seed 223 | gen    2 (29 grids scored in 1.0 m) | maps{1} | new champion: max wsl 13, nw 17, score 104
seed 256 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 6, score 71
seed 256 | gen   59 (6.8K grids scored in 31.5 m) | maps{1} | new champion: max wsl 11, nw 12, score 117
seed 277 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 72
seed 256 | gen   60 (7.0K grids scored in 32.9 m) | maps{1} | new champion: max wsl 11, nw 12, score 126
seed 232 | gen   10 (705 grids scored in 19.5 m) | maps{1} | new champion: max wsl 10, nw 12, score 145
seed 199 | gen   18 (773 grids scored in 18.6 m) | maps{1} | new champion: max wsl 10, nw 13, score 134
seed 211 | gen   75 (8.8K grids scored in 44.5 m) | maps{1} | new champion: max wsl 11, nw 15, score 136
seed 250 | gen   10 (1.2K grids scored in 32.0 m) | maps{1} | new champion: max wsl 13, nw 15, score 134
seed 205 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 8, score 66
seed 202 | gen   11 (1.1K grids scored in 29.7 m) | maps{1} | new champion: max wsl 11, nw 19, score 147
seed 223 | gen    3 (124 grids scored in 5.1 m) | maps{1} | new champion: max wsl 13, nw 17, score 125
seed 208 | gen    9 (837 grids scored in 23.2 m) | maps{1} | new champion: max wsl 13, nw 14, score 138
seed 211 | gen   76 (9.0K grids scored in 46.8 m) | maps{1} | new champion: max wsl 11, nw 15, score 139
seed 256 | gen   61 (7.1K grids scored in 35.6 m) | maps{1} | new champion: max wsl 11, nw 11, score 137
seed 265 | gen   42 (3.4K grids scored in 26.0 m) | maps{1} | new champion: max wsl 8, nw 16, score 159
seed 232 | gen   11 (844 grids scored in 23.2 m) | maps{1} | new champion: max wsl 13, nw 12, score 151
seed 211 | gen   77 (9.1K grids scored in 48.8 m) | maps{1} | new champion: max wsl 11, nw 15, score 142
seed 196 | gen   10 (645 grids scored in 14.5 m) | maps{1} | new champion: max wsl 9, nw 11, score 160
seed 256 | gen   62 (7.2K grids scored in 38.2 m) | maps{1} | new champion: max wsl 11, nw 12, score 141
seed 265 | gen   43 (3.6K grids scored in 28.4 m) | maps{1} | new champion: max wsl 8, nw 16, score 160
seed 199 | gen   19 (915 grids scored in 23.9 m) | maps{1} | new champion: max wsl 13, nw 14, score 136
seed 214 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 69
seed 208 | gen   10 (988 grids scored in 26.5 m) | maps{1} | new champion: max wsl 13, nw 16, score 144
seed 214 | gen    2 (57 grids scored in 17.5 s) | maps{1} | new champion: max wsl 8, nw 11, score 142
seed 214 | gen    3 (143 grids scored in 1.1 m) | maps{1} | new champion: max wsl 9, nw 11, score 145
seed 211 | gen   78 (9.3K grids scored in 51.0 m) | maps{1} | new champion: max wsl 11, nw 14, score 148
seed 223 | gen    4 (255 grids scored in 9.8 m) | maps{1} | new champion: max wsl 13, nw 16, score 127
seed 196 | gen   11 (770 grids scored in 16.9 m) | maps{1} | new champion: max wsl 9, nw 11, score 161
seed 256 | gen   63 (7.4K grids scored in 40.9 m) | maps{1} | new champion: max wsl 9, nw 14, score 142
seed 286 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 71
seed 238 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 71
seed 214 | gen    4 (269 grids scored in 3.0 m) | maps{1} | new champion: max wsl 9, nw 11, score 150
seed 211 | gen   79 (9.4K grids scored in 53.4 m) | maps{1} | new champion: max wsl 11, nw 14, score 149
seed 208 | gen   11 (1.1K grids scored in 30.3 m) | maps{1} | new champion: max wsl 9, nw 16, score 146
seed 196 | gen   12 (915 grids scored in 19.9 m) | maps{1} | new champion: max wsl 10, nw 14, score 162
seed 214 | gen    5 (411 grids scored in 5.2 m) | maps{1} | new champion: max wsl 10, nw 12, score 153
seed 256 | gen   64 (7.5K grids scored in 44.0 m) | maps{1} | new champion: max wsl 13, nw 11, score 146
seed 199 | gen   20 (1.1K grids scored in 29.8 m) | maps{1} | new champion: max wsl 13, nw 14, score 137
seed 202 | gen   13 (1.4K grids scored in 39.7 m) | maps{1} | new champion: max wsl 11, nw 18, score 149
seed 238 | gen   10 (973 grids scored in 4.5 m) | maps{1} | new champion: max wsl 13, nw 13, score 137
seed 196 | gen   13 (1.1K grids scored in 22.8 m) | maps{1} | new champion: max wsl 10, nw 15, score 164
seed 214 | gen    6 (553 grids scored in 7.6 m) | maps{1} | new champion: max wsl 10, nw 12, score 154
seed 223 | gen    5 (424 grids scored in 16.4 m) | maps{1} | new champion: max wsl 13, nw 17, score 133
seed 238 | gen   11 (1.1K grids scored in 5.7 m) | maps{1} | new champion: max wsl 9, nw 13, score 148
seed 256 | gen   65 (7.7K grids scored in 47.8 m) | maps{1} | new champion: max wsl 11, nw 14, score 147
seed 211 | gen   81 (9.8K grids scored in 59.6 m) | maps{1} | new champion: max wsl 11, nw 14, score 154
seed 245 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 9, score 66
seed 244 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 8, score 65
seed 202 | gen   14 (1.6K grids scored in 44.2 m) | maps{1} | new champion: max wsl 11, nw 18, score 151
seed 196 | gen   14 (1.2K grids scored in 26.3 m) | maps{1} | new champion: max wsl 10, nw 14, score 166
seed 238 | gen   12 (1.3K grids scored in 8.2 m) | maps{1} | new champion: max wsl 9, nw 13, score 150
seed 199 | gen   21 (1.2K grids scored in 35.7 m) | maps{1} | new champion: max wsl 13, nw 13, score 141
seed 265 | gen   47 (4.3K grids scored in 41.0 m) | maps{1} | new champion: max wsl 8, nw 15, score 161
seed 256 | gen   66 (7.8K grids scored in 51.2 m) | maps{1} | new champion: max wsl 10, nw 12, score 153
seed 238 | gen   13 (1.5K grids scored in 11.1 m) | maps{1} | new champion: max wsl 9, nw 13, score 153
seed 286 | gen   17 (1.7K grids scored in 11.9 m) | maps{1} | new champion: max wsl 12, nw 16, score 135
seed 214 | gen    8 (846 grids scored in 14.5 m) | maps{1} | new champion: max wsl 9, nw 12, score 155
seed 202 | gen   15 (1.8K grids scored in 48.3 m) | maps{1} | new champion: max wsl 11, nw 17, score 152
seed 250 | gen   12 (1.6K grids scored in 51.8 m) | maps{1} | new champion: max wsl 13, nw 15, score 137
seed 223 | gen    6 (602 grids scored in 23.8 m) | maps{1} | new champion: max wsl 13, nw 18, score 139
seed 256 | gen   67 (8.0K grids scored in 54.1 m) | maps{1} | new champion: max wsl 10, nw 12, score 155
seed 286 | gen   18 (1.9K grids scored in 13.5 m) | maps{1} | new champion: max wsl 10, nw 16, score 138
seed 238 | gen   14 (1.6K grids scored in 13.8 m) | maps{1} | new champion: max wsl 9, nw 14, score 156
seed 268 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 72
seed 268 | gen    4 (109 grids scored in 33.3 s) | maps{1} | new champion: max wsl 13, nw 14, score 115
seed 254 | gen   30 (4.3K grids scored in 4.4 h) | maps{1} | new champion: max wsl 9, nw 14, score 159
seed 208 | gen   13 (1.5K grids scored in 44.7 m) | maps{1} | new champion: max wsl 9, nw 16, score 148
seed 268 | gen    5 (191 grids scored in 1.5 m) | maps{1} | new champion: max wsl 13, nw 14, score 124
seed 286 | gen   19 (2.1K grids scored in 16.4 m) | maps{1} | new champion: max wsl 11, nw 16, score 142
seed 217 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 69
seed 268 | gen    6 (296 grids scored in 2.8 m) | maps{1} | new champion: max wsl 12, nw 14, score 132
seed 214 | gen   10 (1.1K grids scored in 20.2 m) | maps{1} | new champion: max wsl 12, nw 14, score 160
seed 238 | gen   15 (1.8K grids scored in 17.6 m) | maps{1} | new champion: max wsl 9, nw 13, score 159
seed 229 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 9, score 65
seed 217 | gen    5 (305 grids scored in 1.5 m) | maps{1} | new champion: max wsl 10, nw 16, score 76
seed 247 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 8, score 66
seed 268 | gen    7 (390 grids scored in 4.6 m) | maps{1} | new champion: max wsl 12, nw 14, score 136
seed 223 | gen    7 (776 grids scored in 30.6 m) | maps{1} | new champion: max wsl 11, nw 17, score 143
seed 217 | gen    6 (426 grids scored in 2.3 m) | maps{1} | new champion: max wsl 10, nw 16, score 140
seed 214 | gen   11 (1.3K grids scored in 22.8 m) | maps{1} | new champion: max wsl 12, nw 14, score 163
seed 286 | gen   20 (2.2K grids scored in 20.3 m) | maps{1} | new champion: max wsl 11, nw 15, score 144
seed 238 | gen   16 (2.0K grids scored in 21.0 m) | maps{1} | new champion: max wsl 9, nw 12, score 161
seed 268 | gen    8 (498 grids scored in 6.9 m) | maps{1} | new champion: max wsl 8, nw 12, score 152
seed 217 | gen    7 (587 grids scored in 4.7 m) | maps{1} | new champion: max wsl 10, nw 16, score 146
seed 214 | gen   12 (1.4K grids scored in 24.7 m) | maps{1} | new champion: max wsl 9, nw 14, score 164
seed 226 | gen   14 (1.8K grids scored in 1.3 h) | maps{1} | new champion: max wsl 8, nw 14, score 154
seed 196 | gen   17 (1.7K grids scored in 41.1 m) | maps{1} | new champion: max wsl 13, nw 12, score 168
seed 232 | gen   16 (1.6K grids scored in 50.9 m) | maps{1} | new champion: max wsl 11, nw 14, score 153
seed 268 | gen    9 (626 grids scored in 9.7 m) | maps{1} | new champion: max wsl 8, nw 13, score 153
seed 214 | gen   13 (1.6K grids scored in 27.1 m) | maps{1} | new champion: max wsl 8, nw 14, score 165
seed 238 | gen   17 (2.1K grids scored in 25.0 m) | maps{1} | new champion: max wsl 9, nw 12, score 162
seed 217 | gen    8 (753 grids scored in 8.2 m) | maps{1} | new champion: max wsl 10, nw 16, score 149
seed 241 | gen   11 (953 grids scored in 54.0 m) | maps{1} | new champion: max wsl 11, nw 13, score 140
seed 214 | gen   14 (1.7K grids scored in 29.2 m) | maps{1} | new champion: max wsl 11, nw 14, score 166
seed 268 | gen   10 (740 grids scored in 12.5 m) | maps{1} | new champion: max wsl 8, nw 14, score 154
seed 232 | gen   17 (1.7K grids scored in 55.2 m) | maps{1} | new champion: max wsl 11, nw 13, score 156
seed 238 | gen   18 (2.3K grids scored in 28.5 m) | maps{1} | new champion: max wsl 9, nw 11, score 164
seed 229 | gen   14 (1.6K grids scored in 11.2 m) | maps{1} | new champion: max wsl 10, nw 16, score 129
seed 268 | gen   11 (876 grids scored in 15.3 m) | maps{1} | new champion: max wsl 8, nw 14, score 160
seed 196 | gen   19 (2.0K grids scored in 48.9 m) | maps{1} | new champion: max wsl 9, nw 14, score 177
seed 241 | gen   12 (1.1K grids scored in 59.2 m) | maps{1} | new champion: max wsl 11, nw 12, score 142
seed 232 | gen   18 (1.9K grids scored in 59.7 m) | maps{1} | new champion: max wsl 11, nw 12, score 162
seed 238 | gen   19 (2.5K grids scored in 32.0 m) | maps{1} | new champion: max wsl 8, nw 13, score 167
seed 208 | gen   15 (1.8K grids scored in 1.0 h) | maps{1} | new champion: max wsl 9, nw 17, score 149
seed 256 | gen   70 (8.4K grids scored in 1.2 h) | maps{1} | new champion: max wsl 10, nw 13, score 156
seed 268 | gen   13 (1.1K grids scored in 22.3 m) | maps{1} | new champion: max wsl 8, nw 14, score 161
seed 256 | gen   71 (8.5K grids scored in 1.3 h) | maps{1} | new champion: max wsl 13, nw 12, score 159
seed 286 | gen   22 (2.6K grids scored in 37.7 m) | maps{1} | new champion: max wsl 11, nw 15, score 147
seed 211 | gen   86 (10.6K grids scored in 1.5 h) | maps{1} | new champion: max wsl 11, nw 14, score 156
seed 208 | gen   16 (2.0K grids scored in 1.1 h) | maps{1} | new champion: max wsl 9, nw 17, score 153
seed 217 | gen   10 (1.1K grids scored in 21.9 m) | maps{1} | new champion: max wsl 10, nw 16, score 150
seed 268 | gen   14 (1.3K grids scored in 25.0 m) | maps{1} | new champion: max wsl 8, nw 14, score 165
seed 256 | gen   72 (8.7K grids scored in 1.4 h) | maps{1} | new champion: max wsl 13, nw 13, score 163
seed 199 | gen   23 (1.5K grids scored in 1.1 h) | maps{1} | new champion: max wsl 10, nw 12, score 148
seed 229 | gen   16 (1.9K grids scored in 23.6 m) | maps{1} | new champion: max wsl 9, nw 16, score 136
seed 268 | gen   15 (1.4K grids scored in 27.3 m) | maps{1} | new champion: max wsl 8, nw 14, score 167
seed 247 | gen   34 (4.5K grids scored in 24.3 m) | maps{1} | new champion: max wsl 13, nw 15, score 114
seed 247 | gen   35 (4.6K grids scored in 26.3 m) | maps{1} | new champion: max wsl 10, nw 13, score 127
seed 229 | gen   17 (2.1K grids scored in 27.4 m) | maps{1} | new champion: max wsl 10, nw 15, score 139
seed 247 | gen   36 (4.8K grids scored in 29.9 m) | maps{1} | new champion: max wsl 10, nw 12, score 137
seed 214 | gen   21 (2.8K grids scored in 51.7 m) | maps{1} | new champion: max wsl 12, nw 14, score 167
seed 229 | gen   18 (2.3K grids scored in 31.8 m) | maps{1} | new champion: max wsl 9, nw 13, score 151
seed 232 | gen   21 (2.4K grids scored in 1.3 h) | maps{1} | new champion: max wsl 13, nw 12, score 164
seed 286 | gen   24 (2.9K grids scored in 51.1 m) | maps{1} | new champion: max wsl 13, nw 16, score 149
seed 241 | gen   14 (1.5K grids scored in 1.3 h) | maps{1} | new champion: max wsl 10, nw 13, score 144
seed 220 | gen    6 (598 grids scored in 1.2 h) | maps{1} | new champion: max wsl 8, nw 14, score 155
seed 202 | gen   20 (2.7K grids scored in 1.5 h) | maps{1} | new champion: max wsl 11, nw 16, score 155
seed 253 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 69
seed 253 | gen   58 (8.5K grids scored in 37.1 m) | maps{1} | new champion: max wsl 13, nw 14, score 136
seed 247 | gen   37 (5.0K grids scored in 33.8 m) | maps{1} | new champion: max wsl 10, nw 13, score 141
seed 253 | gen   59 (8.7K grids scored in 38.1 m) | maps{1} | new champion: max wsl 13, nw 13, score 141
seed 214 | gen   23 (3.1K grids scored in 56.2 m) | maps{1} | new champion: max wsl 12, nw 14, score 168
seed 253 | gen   60 (8.8K grids scored in 39.2 m) | maps{1} | new champion: max wsl 13, nw 13, score 151
seed 217 | gen   12 (1.4K grids scored in 38.4 m) | maps{1} | new champion: max wsl 10, nw 15, score 151
seed 253 | gen   61 (9.0K grids scored in 40.8 m) | maps{1} | new champion: max wsl 13, nw 12, score 156
seed 220 | gen    7 (751 grids scored in 1.3 h) | maps{1} | new champion: max wsl 8, nw 15, score 156
seed 253 | gen   62 (9.2K grids scored in 42.3 m) | maps{1} | new champion: max wsl 11, nw 12, score 160
seed 223 | gen    9 (1.1K grids scored in 1.1 h) | maps{1} | new champion: max wsl 10, nw 17, score 144
seed 235 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 8, score 66
seed 235 | gen    7 (171 grids scored in 55.3 s) | maps{1} | new champion: max wsl 13, nw 15, score 104
seed 250 | gen   15 (2.1K grids scored in 1.6 h) | maps{1} | new champion: max wsl 13, nw 14, score 138
seed 253 | gen   63 (9.3K grids scored in 44.2 m) | maps{1} | new champion: max wsl 11, nw 13, score 163
seed 235 | gen    8 (294 grids scored in 2.5 m) | maps{1} | new champion: max wsl 12, nw 16, score 111
seed 253 | gen   64 (9.5K grids scored in 46.1 m) | maps{1} | new champion: max wsl 9, nw 11, score 166
seed 235 | gen    9 (435 grids scored in 5.6 m) | maps{1} | new champion: max wsl 9, nw 15, score 124
seed 250 | gen   16 (2.2K grids scored in 1.7 h) | maps{1} | new champion: max wsl 8, nw 16, score 139
seed 238 | gen   24 (3.3K grids scored in 1.1 h) | maps{1} | new champion: max wsl 8, nw 14, score 170
seed 253 | gen   66 (9.8K grids scored in 50.9 m) | maps{1} | new champion: max wsl 9, nw 11, score 169
seed 286 | gen   26 (3.2K grids scored in 1.1 h) | maps{1} | new champion: max wsl 9, nw 15, score 152
